Razão Social;Operação;NF;Data emissão NF;Qtde. Volumes;CTRC;Data Emissão;Destinatário;CNPJ Destino;Cidade Destino;UF Destino;Data Inicio Transporte;Previsão de Entrega;Data de Entrega;Status;Ocorrência Entrega;Status_1;Status Final;Dia_Previsao;Mês_Previsao;Dia_Data_inicio_TSP;mes_Data_inicio_TSP;TRANSPORTADORA;DEALER;feriado;Cidade feriado;UF Feriado
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1475964;11/03/2026;2;331987;11/03/2026;ULSAN COMERCIO DE VEICULOS LTDA.;2,10E+13;CAMPO GRANDE;MS;11/03/2026;19/03/2026;16/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;19;3;11;3;CARVALIMA;12004;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1475992;11/03/2026;8;331999;11/03/2026;CHINHAN AUTOMOVEIS LTDA;2,41E+13;ERECHIM;RS;11/03/2026;19/03/2026;16/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;19;3;11;3;TRANSTRY;23019;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1475991;11/03/2026;1;332003;11/03/2026;HOUSE PARTS - COM. DE PECAS E VEIC. LTDA;1,15E+13;SANTA CRUZ DO SUL;RS;11/03/2026;19/03/2026;16/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;19;3;11;3;TRANSTRY;23017;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1475989;11/03/2026;4;332004;11/03/2026;HOUSE PARTS - COM. DE PECAS E VEIC. LTDA;1,15E+13;SANTA MARIA;RS;11/03/2026;19/03/2026;19/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;19;3;11;3;TRANSTRY;23008;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476494;11/03/2026;9;331980;11/03/2026;SAGA ASIA COM. DE VEIC.PC.E SERV. LTDA;2,23E+13;VARZEA GRANDE;MT;11/03/2026;20/03/2026;16/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;20;3;11;3;CARVALIMA;13004;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476501;11/03/2026;4;331981;11/03/2026;SAGA ASIA COM. DE VEIC.PC.E SERV. LTDA;2,14E+13;PORTO VELHO;RO;11/03/2026;20/03/2026;23/03/2026;Entregue Fora do Prazo;;Entrega realizada;Entrega Finalizada;20;3;11;3;CARVALIMA;21003;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1475997;11/03/2026;7;332000;11/03/2026;CHINHAN AUTOMOVEIS LTDA.;2,41E+13;CACADOR;SC;11/03/2026;20/03/2026;17/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;20;3;11;3;TRANSTRY;24020;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1475993;11/03/2026;1;332001;11/03/2026;GALA COMERCIO DE VEICULOS LTDA;1,77E+13;BAGE;RS;11/03/2026;20/03/2026;16/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;20;3;11;3;TRANSTRY;23009;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1475941;11/03/2026;6;331965;11/03/2026;FAZZA MOTORS COMERCIO DE VEICULOS LTDA;1,24E+13;SALVADOR;BA;11/03/2026;23/03/2026;23/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;23;3;11;3;TERMACO;5007;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1475940;11/03/2026;99;331975;11/03/2026;PATEO COMERCIO DE VEICULOS S A;7,78E+12;SALVADOR;BA;11/03/2026;23/03/2026;23/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;23;3;11;3;TERMACO;5003;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1475953;11/03/2026;5;331945;11/03/2026;SAGA KOREA COM. DE VEIC. E PC. LTDA;1,27E+13;ANAPOLIS;GO;11/03/2026;24/03/2026;19/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;24;3;11;3;RIO VERMELHO;9012;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1475967;11/03/2026;1;331961;11/03/2026;CAOA MOTOR DO BRASIL LTDA;1,68E+13;BELEM;PA;11/03/2026;24/03/2026;17/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;24;3;11;3;CARVALIMA;5008;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1475998;11/03/2026;1;331983;11/03/2026;SAINT LAND COMERCIO DE VEICULOS LTDA;1,04E+13;ARACAJU;SE;11/03/2026;24/03/2026;18/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;24;3;11;3;TERMACO;6010;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1475966;11/03/2026;10;331988;11/03/2026;UNIQUE COMERCIO DE AUTOMOVEIS LTDA;1,74E+13;ANANINDEUA;PA;11/03/2026;24/03/2026;19/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;24;3;11;3;CARVALIMA;14003;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1475955;11/03/2026;1;331942;11/03/2026;NASA MOTORS LTDA.;2,65E+13;SAO LUIS DE MONTES BELOS;GO;11/03/2026;25/03/2026;19/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;25;3;11;3;RIO VERMELHO;9016;Abolição da Escravidão no Ceará;Estadual;CE
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1475954;11/03/2026;1;331942;11/03/2026;NASA MOTORS LTDA.;2,65E+13;SAO LUIS DE MONTES BELOS;GO;11/03/2026;25/03/2026;19/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;25;3;11;3;RIO VERMELHO;9016;Abolição da Escravidão no Ceará;Estadual;CE
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1475936;11/03/2026;6;331964;11/03/2026;CYCOSA AUTOMOVEIS LTDA;4,76E+12;MACEIO;AL;11/03/2026;25/03/2026;20/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;25;3;11;3;TERMACO;2001;Abolição da Escravidão no Ceará;Estadual;CE
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1475939;11/03/2026;5;331956;11/03/2026;AIKON VEICULOS LTDA;1,17E+13;VITORIA DA CONQUISTA;BA;11/03/2026;26/03/2026;25/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;26;3;11;3;TERMACO;5002;Aniversário do Município;Porto Alegre;RS
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1475943;11/03/2026;2;331957;11/03/2026;AIKON VEICULOS LTDA;1,17E+13;ITABUNA;BA;11/03/2026;26/03/2026;18/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;26;3;11;3;TERMACO;5002;Aniversário do Município;Porto Alegre;RS
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1475944;11/03/2026;1;331973;11/03/2026;ORVEL AUTOMOTOR HYD LTDA;2,52E+13;TEIXEIRA DE FREITAS;BA;11/03/2026;26/03/2026;25/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;26;3;11;3;TERMACO;5011;Aniversário do Município;Porto Alegre;RS
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1475971;11/03/2026;21;331974;11/03/2026;PATEO COMERCIO DE VEICULOS S A;7,78E+12;RECIFE;PE;11/03/2026;26/03/2026;18/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;26;3;11;3;TERMACO;16004;Aniversário do Município;Porto Alegre;RS
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1475969;11/03/2026;1;331976;11/03/2026;PATEO COMERCIO DE VEICULOS S A;7,78E+12;JOAO PESSOA;PB;11/03/2026;26/03/2026;20/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;26;3;11;3;TERMACO;15003;Aniversário do Município;Porto Alegre;RS
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1475942;11/03/2026;9;331977;11/03/2026;PATEO COMERCIO DE VEICULOS S A;7,78E+12;FEIRA DE SANTANA;BA;11/03/2026;26/03/2026;17/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;26;3;11;3;TERMACO;5009;Aniversário do Município;Porto Alegre;RS
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1475987;11/03/2026;1;331982;11/03/2026;SAINT LAND COMERCIO DE VEICULOS LTDA;1,04E+13;NATAL;RN;11/03/2026;26/03/2026;24/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;26;3;11;3;TERMACO;6010;Aniversário do Município;Porto Alegre;RS
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1475970;11/03/2026;2;331958;11/03/2026;AUTORAC VEICULOS LTDA;1,06E+13;CARUARU;PE;11/03/2026;27/03/2026;20/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;27;3;11;3;TERMACO;16001;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1475972;11/03/2026;4;331959;11/03/2026;AUTORAC VEICULOS LTDA;1,06E+13;PETROLINA;PE;11/03/2026;27/03/2026;20/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;27;3;11;3;TERMACO;16001;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1475968;11/03/2026;2;331960;11/03/2026;CAOA MOTOR DO BRASIL LTDA;1,68E+13;CAMPINA GRANDE;PB;11/03/2026;27/03/2026;20/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;27;3;11;3;TERMACO;5008;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476495;11/03/2026;6;331968;11/03/2026;GREEN CITY VEICULOS LTDA;2,10E+13;TERESINA;PI;11/03/2026;27/03/2026;30/03/2026;Entregue Fora do Prazo;;Entrega realizada;Entrega Finalizada;27;3;11;3;TERMACO;17002;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1475945;11/03/2026;2;331984;11/03/2026;SAINT LAND COMERCIO DE VEICULOS LTDA;1,04E+13;JUAZEIRO DO NORTE;CE;11/03/2026;27/03/2026;23/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;27;3;11;3;TERMACO;6010;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1475938;11/03/2026;5;331941;11/03/2026;MISO VEICULOS LTDA;1,85E+13;MACAPA;AP;11/03/2026;01/04/2026;16/04/2026;Entregue Fora do Prazo;;Entrega realizada;Entrega Finalizada;1;4;11;3;NORTEX;4001;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1475937;11/03/2026;2;331943;11/03/2026;PATEO COMERCIO DE VEICULOS S A;7,78E+12;MANAUS;AM;11/03/2026;06/04/2026;22/04/2026;Entregue Fora do Prazo;;Entrega realizada;Entrega Finalizada;6;4;11;3;NORTEX;3002;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476884;12/03/2026;131;332139;12/03/2026;BILLY DISTRIBUIDORA DE VEICULOS LTDA;1,34E+13;SAO CAETANO DO SUL;SP;12/03/2026;16/03/2026;16/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;16;3;12;3;RISSO;26003;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476875;12/03/2026;1;332140;12/03/2026;BILLY DISTRIBUIDORA DE VEICULOS LTDA;1,34E+13;BARUERI;SP;12/03/2026;16/03/2026;16/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;16;3;12;3;RISSO;26003;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476882;12/03/2026;1;332142;12/03/2026;CAOA MOTOR DO BRASIL LTDA (ARICANDUVA);1,68E+13;SAO PAULO;SP;12/03/2026;16/03/2026;13/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;16;3;12;3;RISSO;26039;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476897;12/03/2026;1;332143;12/03/2026;CAOA MOTOR DO BRASIL LTDA (INDIANOPOLIS);1,68E+13;SAO PAULO;SP;12/03/2026;16/03/2026;16/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;16;3;12;3;RISSO;26091;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476890;12/03/2026;9;332144;12/03/2026;CAOA MOTOR DO BRASIL LTDA (VL PRUDENTE);1,68E+13;SAO PAULO;SP;12/03/2026;16/03/2026;16/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;16;3;12;3;RISSO;26051;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476902;12/03/2026;1;332145;12/03/2026;CHS MOTORS VEICULOS PECAS E SERV.  LTDA;1,69E+13;SAO PAULO;SP;12/03/2026;16/03/2026;13/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;16;3;12;3;RISSO;26108;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476891;12/03/2026;10;332146;12/03/2026;CHS MOTORS VEICULOS PECAS(VL. GUILHERME);1,69E+13;SAO PAULO;SP;12/03/2026;16/03/2026;16/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;16;3;12;3;RISSO;26052;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476877;12/03/2026;2;332151;12/03/2026;GRAND SPORT COM. DE VEIC. E PECAS LTDA;8,58E+12;GUARULHOS;SP;12/03/2026;16/03/2026;19/03/2026;Entregue Fora do Prazo;;Entrega realizada;Entrega Finalizada;16;3;12;3;RISSO;26005;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476881;12/03/2026;1;332152;12/03/2026;GRAND SPORT COM. DE VEIC. E PECAS LTDA;8,58E+12;SAO PAULO;SP;12/03/2026;16/03/2026;16/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;16;3;12;3;RISSO;26034;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476895;12/03/2026;24;332153;12/03/2026;GRANDAY AUTOMOTORES LTDA (CHAC. CALIFOR);1,57E+13;SAO PAULO;SP;12/03/2026;16/03/2026;16/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;16;3;12;3;RISSO;26090;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476896;12/03/2026;2;332153;12/03/2026;GRANDAY AUTOMOTORES LTDA (CHAC. CALIFOR);1,57E+13;SAO PAULO;SP;12/03/2026;16/03/2026;16/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;16;3;12;3;RISSO;26090;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476876;12/03/2026;17;332161;12/03/2026;NOBRE DISTRIBUIDORA DE VEICULOS E PECAS;5,76E+12;MOGI DAS CRUZES;SP;12/03/2026;16/03/2026;18/03/2026;Entregue Fora do Prazo;;Entrega realizada;Entrega Finalizada;16;3;12;3;RISSO;26004;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476883;12/03/2026;2;332134;12/03/2026;ANDRETA II DISTRIB.DE VEICULOS LTDA.;9,10E+12;JUNDIAI;SP;12/03/2026;17/03/2026;17/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;17;3;12;3;RISSO;26040;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476886;12/03/2026;6;332135;12/03/2026;ANDRETA II DISTRIBUIDORA DE VEIC. LTDA;9,10E+12;AMERICANA;SP;12/03/2026;17/03/2026;18/03/2026;Entregue Fora do Prazo;;Entrega realizada;Entrega Finalizada;17;3;12;3;RISSO;26011;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476885;12/03/2026;4;332137;12/03/2026;ANDRETA II DISTRIBUIDORA DE VEIC. LTDA;9,10E+12;INDAIATUBA;SP;12/03/2026;17/03/2026;16/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;17;3;12;3;RISSO;26011;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476879;12/03/2026;30;332138;12/03/2026;ANDRETA II DISTRIBUIDORA DE VEIC. LTDA;9,10E+12;CAMPINAS;SP;12/03/2026;17/03/2026;18/03/2026;Entregue Fora do Prazo;Conferencia no cliente;Entrega realizada;Entrega Finalizada;17;3;12;3;RISSO;26011;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476893;12/03/2026;5;332147;12/03/2026;DESTAQUE SEUL DISTR. DE VEIC. E PC. LTDA;2,12E+13;ATIBAIA;SP;12/03/2026;17/03/2026;16/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;17;3;12;3;RISSO;26075;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476878;12/03/2026;18;332149;12/03/2026;DHC COMERCIO DE VEICULOS E PECAS LTDA;9,52E+12;BAURU;SP;12/03/2026;17/03/2026;13/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;17;3;12;3;RISSO;26010;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476880;12/03/2026;94;332157;12/03/2026;MOTONET COMERCIO DE VEICULOS LTDA;9,28E+12;SOROCABA;SP;12/03/2026;17/03/2026;17/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;17;3;12;3;RISSO;26113;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1477275;12/03/2026;108;332159;12/03/2026;NEW VEICULOS E PECAS LTDA;1,59E+13;RIBEIRAO PRETO;SP;12/03/2026;17/03/2026;20/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;17;3;12;3;RISSO;26014;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1477280;12/03/2026;99;332159;12/03/2026;NEW VEICULOS E PECAS LTDA;1,59E+13;RIBEIRAO PRETO;SP;12/03/2026;17/03/2026;20/03/2026;Entregue No Prazo;Avaria;Entrega realizada;Entrega Finalizada;17;3;12;3;RISSO;26014;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476827;12/03/2026;26;332162;12/03/2026;BDG AUTOVILLE VEICULOS LTDA;4,77E+13;CONTAGEM;MG;12/03/2026;17/03/2026;17/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;17;3;12;3;XD BETIM;11037;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476824;12/03/2026;7;332164;12/03/2026;CARBEL KOREA VEICULOS LTDA;2,07E+13;BELO HORIZONTE;MG;12/03/2026;17/03/2026;17/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;17;3;12;3;XD BETIM;11021;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1477238;12/03/2026;8;332175;12/03/2026;TAI MOTORS VEICULOS S/A;9,27E+12;BELO HORIZONTE;MG;12/03/2026;17/03/2026;18/03/2026;Entregue Fora do Prazo;;Entrega realizada;Entrega Finalizada;17;3;12;3;XD BETIM;8002;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476847;12/03/2026;8;332186;12/03/2026;BARI VEICULOS LTDA;7,46E+12;CURITIBA;PR;12/03/2026;17/03/2026;16/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;17;3;12;3;TRANSTRY;18024;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476846;12/03/2026;1;332188;12/03/2026;BARI VEICULOS LTDA.;7,46E+12;CURITIBA;PR;12/03/2026;17/03/2026;16/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;17;3;12;3;TRANSTRY;18029;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476841;12/03/2026;73;332200;12/03/2026;SEVEC VEICULOS LTDA;5,68E+11;CURITIBA;PR;12/03/2026;17/03/2026;18/03/2026;Entregue Fora do Prazo;;Entrega realizada;Entrega Finalizada;17;3;12;3;TRANSTRY;18012;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476900;12/03/2026;1;332136;12/03/2026;ANDRETA II DISTRIBUIDORA DE VEIC. LTDA;9,10E+12;RIO CLARO;SP;12/03/2026;18/03/2026;18/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;18;3;12;3;RISSO;26011;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476894;12/03/2026;1;332141;12/03/2026;CAOA MOTOR DO BRASIL LTDA;1,68E+13;PRAIA GRANDE;SP;12/03/2026;18/03/2026;17/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;18;3;12;3;RISSO;5008;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476899;12/03/2026;1;332148;12/03/2026;DHC COMERCIO DE VEICULOS E PECAS LTDA;9,52E+12;OURINHOS;SP;12/03/2026;18/03/2026;18/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;18;3;12;3;RISSO;26010;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476892;12/03/2026;1;332150;12/03/2026;GOLDEN MOTORS VEICULOS LTDA;3,62E+12;PRESIDENTE PRUDENTE;SP;12/03/2026;18/03/2026;17/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;18;3;12;3;RISSO;12001;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476898;12/03/2026;2;332154;12/03/2026;H - CAMINHO AUTOMOVEIS LTDA;2,53E+13;PIRACICABA;SP;12/03/2026;18/03/2026;13/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;18;3;12;3;RISSO;26092;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476888;12/03/2026;2;332155;12/03/2026;H R B COMERCIO DE VEICULOS LTDA;1,82E+13;SAO JOSE DO RIO PRETO;SP;12/03/2026;18/03/2026;17/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;18;3;12;3;RISSO;26050;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476889;12/03/2026;12;332155;12/03/2026;H R B COMERCIO DE VEICULOS LTDA;1,82E+13;SAO JOSE DO RIO PRETO;SP;12/03/2026;18/03/2026;17/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;18;3;12;3;RISSO;26050;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1477274;12/03/2026;2;332156;12/03/2026;HYMAX DISTRIBUIDORA DE VEICULOS LTDA;1,73E+13;MOGI GUACU;SP;12/03/2026;18/03/2026;18/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;18;3;12;3;RISSO;26002;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1477273;12/03/2026;9;332156;12/03/2026;HYMAX DISTRIBUIDORA DE VEICULOS LTDA;1,73E+13;MOGI GUACU;SP;12/03/2026;18/03/2026;18/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;18;3;12;3;RISSO;26002;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476887;12/03/2026;24;332158;12/03/2026;NEW VEICULOS E PECAS LTDA;1,59E+13;FRANCA;SP;12/03/2026;18/03/2026;17/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;18;3;12;3;RISSO;26014;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476901;12/03/2026;2;332160;12/03/2026;NEW VEICULOS E PECAS LTDA;1,59E+13;BARRETOS;SP;12/03/2026;18/03/2026;18/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;18;3;12;3;RISSO;26014;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476825;12/03/2026;1;332176;12/03/2026;TOKSU COMERCIO DE VEICULOS LTDA;1,12E+13;POUSO ALEGRE;MG;12/03/2026;18/03/2026;17/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;18;3;12;3;XD BETIM;11008;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476822;12/03/2026;5;332181;12/03/2026;URCA MOTORS VEICULOS LTDA;8,77E+12;UBERLANDIA;MG;12/03/2026;18/03/2026;17/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;18;3;12;3;XD BETIM;9014;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476844;12/03/2026;11;332187;12/03/2026;BARI VEICULOS LTDA;7,46E+12;PONTA GROSSA;PR;12/03/2026;18/03/2026;17/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;18;3;12;3;TRANSTRY;18024;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476843;12/03/2026;2;332187;12/03/2026;BARI VEICULOS LTDA;7,46E+12;PONTA GROSSA;PR;12/03/2026;18/03/2026;17/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;18;3;12;3;TRANSTRY;18024;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476861;12/03/2026;1;332194;12/03/2026;HOUSE PARTS-COM. DE PCS. E VEICULOS LTDA;1,15E+13;PORTO ALEGRE;RS;12/03/2026;18/03/2026;18/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;18;3;12;3;TRANSTRY;23004;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476862;12/03/2026;6;332194;12/03/2026;HOUSE PARTS-COM. DE PCS. E VEICULOS LTDA;1,15E+13;PORTO ALEGRE;RS;12/03/2026;18/03/2026;18/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;18;3;12;3;TRANSTRY;23004;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476839;12/03/2026;1;332195;12/03/2026;LOVAT VEICULOS S/A;8,57E+12;MARINGA;PR;12/03/2026;18/03/2026;18/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;18;3;12;3;TRANSTRY;18008;;;
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT;RODOVIARIO;1476838;12/03/2026;10;332196;12/03/2026;LOVAT VEICULOS S/A;8,57E+12;LONDRINA;PR;12/03/2026;18/03/2026;17/03/2026;Entregue No Prazo;;Entrega realizada;Entrega Finalizada;18;3;12;3;TRANSTRY;18008;;;
