Razão Social,Operação,NF,Data emissão NF,Qtde. Volumes,CTRC,Data Emissão,Destinatário,CNPJ Destino,Cidade Destino,UF Destino,Data Inicio Transporte,Previsão de Entrega,Data de Entrega,Status,Ocorrência Entrega,Status_1,Status Final,Dia_Previsao,Mês_Previsao,Dia_Data_inicio_TSP,mes_Data_inicio_TSP,TRANSPORTADORA,DEALER,feriado,Cidade feriado,UF Feriado
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473859,3/6/2026,1,331099,3/6/2026,IMOTORS VEICULOS LTDA,7.16962E+12,JUIZ DE FORA,MG,3/6/2026,3/12/2026,3/11/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,12,3,6,3,XD BETIM,11010,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473860,3/6/2026,1,331114,3/6/2026,VITAL COMERCIO DE VEICULOS LTDA,1.05102E+13,GOVERNADOR VALADARES,MG,3/6/2026,3/13/2026,3/11/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,13,3,6,3,XD BETIM,11016,Batalha do Jenipapo,Estadual,PI
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473861,3/6/2026,1,331114,3/6/2026,VITAL COMERCIO DE VEICULOS LTDA,1.05102E+13,GOVERNADOR VALADARES,MG,3/6/2026,3/13/2026,3/11/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,13,3,6,3,XD BETIM,11016,Batalha do Jenipapo,Estadual,PI
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473862,3/6/2026,1,331110,3/6/2026,TOKSU COMERCIO DE VEICULOS LTDA,1.12083E+13,VARGINHA,MG,3/6/2026,3/12/2026,3/10/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,12,3,6,3,XD BETIM,11008,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473863,3/6/2026,4,331098,3/6/2026,GNC GRANDE COREIA MINAS GERAIS COMERCIO,4.27365E+13,MONTES CLAROS,MG,3/6/2026,3/13/2026,3/11/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,13,3,6,3,XD BETIM,11035,Batalha do Jenipapo,Estadual,PI
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473864,3/6/2026,1,331113,3/6/2026,URCA MOTORS VEICULOS LTDA,8.77087E+12,PATOS DE MINAS,MG,3/6/2026,3/12/2026,3/10/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,12,3,6,3,XD BETIM,9014,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473865,3/6/2026,3,331180,3/6/2026,ULSAN COMERCIO DE VEICULOS LTDA.,2.09564E+13,CAMPO GRANDE,MS,3/6/2026,3/16/2026,3/13/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,16,3,6,3,CARVALIMA,12004,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473866,3/6/2026,1,331155,3/6/2026,JPG MOTORS COMERCIO DE VEICULOS LTDA,2.9088E+13,CAMPO GRANDE,MS,3/6/2026,3/16/2026,3/12/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,16,3,6,3,CARVALIMA,12005,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473867,3/6/2026,2,331147,3/6/2026,COMETA MATO GROSSO COM. DE VEICULOS LTDA,1.53555E+13,RONDONOPOLIS,MT,3/6/2026,3/18/2026,3/11/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,18,3,6,3,CARVALIMA,13006,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473868,3/6/2026,2,331145,3/6/2026,COMETA MATO GROSSO COM. DE VEICULOS LTDA,1.53555E+13,TANGARA DA SERRA,MT,3/6/2026,3/17/2026,3/11/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,17,3,6,3,CARVALIMA,13007,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473869,3/6/2026,1,331181,3/6/2026,UNIQUE COMERCIO DE AUTOMOVEIS LTDA,1.73594E+13,ANANINDEUA,PA,3/6/2026,3/19/2026,3/13/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,19,3,6,3,CARVALIMA,14003,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473870,3/6/2026,1,331144,3/6/2026,CAOA MOTOR DO BRASIL LTDA,1.67945E+13,BELEM,PA,3/6/2026,3/19/2026,3/13/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,19,3,6,3,CARVALIMA,5008,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473871,3/6/2026,2,331158,3/6/2026,MISO VEICULOS LTDA,1.8455E+13,SANTAREM,PA,3/6/2026,3/20/2026,3/16/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,20,3,6,3,CARVALIMA,4001,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473872,3/6/2026,1,331151,3/6/2026,GRANDE COREIA COMERCIO DE VEICULOS LTDA,2.66347E+13,BELEM,PA,3/6/2026,3/19/2026,3/16/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,19,3,6,3,CARVALIMA,14007,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473873,3/6/2026,1,331152,3/6/2026,GRANDE COREIA COMERCIO DE VEICULOS LTDA,2.66347E+13,CASTANHAL,PA,3/6/2026,3/19/2026,3/17/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,19,3,6,3,CARVALIMA,14007,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473874,3/6/2026,1,331143,3/6/2026,CAOA MOTOR DO BRASIL LTDA,1.67945E+13,CAMPINA GRANDE,PB,3/6/2026,3/26/2026,3/23/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,26,3,6,3,TERMACO,5008,Aniversário do Município,Porto Alegre,RS
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473875,3/6/2026,1,331156,3/6/2026,JPN PATOS COMERCIO DE VEICULOS LTDA,4.19813E+13,PATOS,PB,3/6/2026,3/26/2026,3/25/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,26,3,6,3,TERMACO,15004,Aniversário do Município,Porto Alegre,RS
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473876,3/6/2026,2,331167,3/6/2026,PATEO COMERCIO DE VEICULOS S A,7.78401E+12,RECIFE,PE,3/6/2026,3/25/2026,3/17/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,25,3,6,3,TERMACO,16004,Abolição da Escravidão no Ceará,Estadual,CE
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473877,3/6/2026,5,331167,3/6/2026,PATEO COMERCIO DE VEICULOS S A,7.78401E+12,RECIFE,PE,3/6/2026,3/25/2026,3/17/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,25,3,6,3,TERMACO,16004,Abolição da Escravidão no Ceará,Estadual,CE
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473878,3/6/2026,1,331138,3/6/2026,AUTORAC VEICULOS LTDA,1.06469E+13,PETROLINA,PE,3/6/2026,3/25/2026,3/20/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,25,3,6,3,TERMACO,16001,Abolição da Escravidão no Ceará,Estadual,CE
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473879,3/6/2026,3,331138,3/6/2026,AUTORAC VEICULOS LTDA,1.06469E+13,PETROLINA,PE,3/6/2026,3/26/2026,3/20/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,26,3,6,3,TERMACO,16001,Aniversário do Município,Porto Alegre,RS
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473880,3/6/2026,5,331132,3/6/2026,LOVAT VEICULOS S/A,8.57085E+12,MARINGA,PR,3/6/2026,3/12/2026,3/13/2026,Entregue Fora do Prazo,,Entrega realizada,Entrega Finalizada,12,3,6,3,TRANSTRY,18008,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473881,3/6/2026,1,331136,3/6/2026,SEVEC VEICULOS LTDA,5.6848E+11,CURITIBA,PR,3/6/2026,3/11/2026,3/10/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,11,3,6,3,TRANSTRY,18012,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473882,3/6/2026,10,331136,3/6/2026,SEVEC VEICULOS LTDA,5.6848E+11,CURITIBA,PR,3/6/2026,3/11/2026,3/10/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,11,3,6,3,TRANSTRY,18012,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473883,3/6/2026,12,331118,3/6/2026,BARI VEICULOS LTDA,7.46176E+12,PONTA GROSSA,PR,3/6/2026,3/12/2026,3/10/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,12,3,6,3,TRANSTRY,18024,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473884,3/6/2026,10,331137,3/6/2026,VETOR AUTOMOVEIS LTDA,2.12129E+13,UMUARAMA,PR,3/6/2026,3/12/2026,3/12/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,12,3,6,3,TRANSTRY,18019,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473885,3/6/2026,7,331140,3/6/2026,CAOA MOTOR DO BRASIL LTDA,1.67945E+13,RIO DE JANEIRO,RJ,3/6/2026,3/12/2026,3/16/2026,Entregue Fora do Prazo,,Entrega realizada,Entrega Finalizada,12,3,6,3,CAMILO,5008,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473886,3/6/2026,1,331183,3/6/2026,VIA VR VEICULOS LTDA,1.73022E+13,VOLTA REDONDA,RJ,3/6/2026,3/13/2026,3/10/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,13,3,6,3,CAMILO,19016,Batalha do Jenipapo,Estadual,PI
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473887,3/6/2026,3,331142,3/6/2026,CAOA MOTOR DO BRASIL LTDA,1.67945E+13,NITEROI,RJ,3/6/2026,3/12/2026,3/17/2026,Entregue Fora do Prazo,Entregue na unidade errada,Entrega realizada,Entrega Finalizada,12,3,6,3,CAMILO,5008,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473888,3/6/2026,2,331178,3/6/2026,TAI MOTORS VEICULOS S/A.,9.27205E+12,CAMPOS DOS GOYTACAZES,RJ,3/6/2026,3/13/2026,3/12/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,13,3,6,3,CAMILO,19023,Batalha do Jenipapo,Estadual,PI
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473889,3/6/2026,1,331141,3/6/2026,CAOA MOTOR DO BRASIL LTDA,1.67945E+13,RIO DE JANEIRO,RJ,3/6/2026,3/12/2026,3/11/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,12,3,6,3,CAMILO,5008,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473890,3/6/2026,1,331159,3/6/2026,MONTREAL VEICULOS E PECAS LTDA,1.67834E+13,MACAE,RJ,3/6/2026,3/13/2026,3/11/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,13,3,6,3,CAMILO,19030,Batalha do Jenipapo,Estadual,PI
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473891,3/6/2026,2,331160,3/6/2026,MONTREAL VEICULOS E PECAS LTDA,1.67834E+13,SAO PEDRO DA ALDEIA,RJ,3/6/2026,3/13/2026,3/11/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,13,3,6,3,CAMILO,19030,Batalha do Jenipapo,Estadual,PI
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473892,3/6/2026,4,331163,3/6/2026,ORIENTE AUTOMOVEIS LTDA,1.32745E+13,PARNAMIRIM,RN,3/6/2026,3/26/2026,3/18/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,26,3,6,3,TERMACO,20001,Aniversário do Município,Porto Alegre,RS
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473893,3/6/2026,2,331174,3/6/2026,SAINT LAND COMERCIO DE VEICULOS LTDA,1.04419E+13,NATAL,RN,3/6/2026,3/25/2026,3/18/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,25,3,6,3,TERMACO,6010,Abolição da Escravidão no Ceará,Estadual,CE
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473894,3/6/2026,2,331174,3/6/2026,SAINT LAND COMERCIO DE VEICULOS LTDA,1.04419E+13,NATAL,RN,3/6/2026,3/25/2026,3/18/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,25,3,6,3,TERMACO,6010,Abolição da Escravidão no Ceará,Estadual,CE
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473895,3/6/2026,9,331131,3/6/2026,HOUSE PARTS-COM. DE PCS. E VEICULOS LTDA,1.14721E+13,PORTO ALEGRE,RS,3/6/2026,3/12/2026,3/11/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,12,3,6,3,TRANSTRY,23004,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473896,3/6/2026,8,331122,3/6/2026,CARWAY SUL VEICULOS LTDA,1.02858E+13,CANOAS,RS,3/6/2026,3/12/2026,3/11/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,12,3,6,3,TRANSTRY,23003,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473897,3/6/2026,1,331130,3/6/2026,HOUSE PARTS - COM. DE PECAS E VEIC. LTDA,1.14721E+13,SANTA MARIA,RS,3/6/2026,3/16/2026,3/12/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,16,3,6,3,TRANSTRY,23008,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473898,3/6/2026,1,331129,3/6/2026,HOUSE PARTS - COM. DE PECAS E VEIC. LTDA,1.14721E+13,SANTA CRUZ DO SUL,RS,3/6/2026,3/16/2026,3/12/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,16,3,6,3,TRANSTRY,23017,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473899,3/6/2026,12,331123,3/6/2026,CHINHAN AUTOMOVEIS LTDA,2.40613E+13,ERECHIM,RS,3/6/2026,3/16/2026,3/12/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,16,3,6,3,TRANSTRY,23019,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473900,3/6/2026,1,331125,3/6/2026,GALA COMERCIO DE VEICULOS LTDA,1.77392E+13,BAGE,RS,3/6/2026,3/17/2026,3/11/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,17,3,6,3,TRANSTRY,23009,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473901,3/6/2026,4,331117,3/6/2026,ATUAL VEICULOS LTDA,1.33372E+13,ARARANGUA,SC,3/6/2026,3/13/2026,3/11/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,13,3,6,3,TRANSTRY,24001,Batalha do Jenipapo,Estadual,PI
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473902,3/6/2026,15,331116,3/6/2026,ATUAL VEICULOS LTDA,1.33372E+13,CRICIUMA,SC,3/6/2026,3/13/2026,3/11/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,13,3,6,3,TRANSTRY,24001,Batalha do Jenipapo,Estadual,PI
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473903,3/6/2026,9,331115,3/6/2026,ATUAL VEICULOS LTDA,1.33372E+13,TUBARAO,SC,3/6/2026,3/13/2026,3/11/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,13,3,6,3,TRANSTRY,24001,Batalha do Jenipapo,Estadual,PI
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473904,3/6/2026,1,331134,3/6/2026,LR COMERCIO DE VEICULOS LTDA,1.04595E+13,SAO JOSE,SC,3/6/2026,3/13/2026,3/11/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,13,3,6,3,TRANSTRY,24007,Batalha do Jenipapo,Estadual,PI
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473905,3/6/2026,19,331134,3/6/2026,LR COMERCIO DE VEICULOS LTDA,1.04595E+13,SAO JOSE,SC,3/6/2026,3/13/2026,3/11/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,13,3,6,3,TRANSTRY,24007,Batalha do Jenipapo,Estadual,PI
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473906,3/6/2026,1,331121,3/6/2026,BARI VEICULOS LTDA.,7.46176E+12,ITAJAI,SC,3/6/2026,3/12/2026,3/11/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,12,3,6,3,TRANSTRY,24014,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473907,3/6/2026,8,331124,3/6/2026,CHINHAN AUTOMOVEIS LTDA.,2.40613E+13,CACADOR,SC,3/6/2026,3/17/2026,3/12/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,17,3,6,3,TRANSTRY,24020,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473908,3/6/2026,4,331094,3/6/2026,NOBRE DISTRIBUIDORA DE VEICULOS E PECAS,5.75853E+12,MOGI DAS CRUZES,SP,3/6/2026,3/10/2026,3/10/2026,Entregue No Prazo,Extravio,10/03 Extravio,Entrega Finalizada,10,3,6,3,RISSO,26004,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473909,3/6/2026,34,331094,3/6/2026,NOBRE DISTRIBUIDORA DE VEICULOS E PECAS,5.75853E+12,MOGI DAS CRUZES,SP,3/6/2026,3/10/2026,3/10/2026,Entregue No Prazo,Extravio,10/03 Extravio,Entrega Finalizada,10,3,6,3,RISSO,26004,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473910,3/6/2026,1,331081,3/6/2026,GRAND SPORT COM. DE VEIC. E PECAS LTDA,8.57705E+12,GUARULHOS,SP,3/6/2026,3/10/2026,3/10/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,10,3,6,3,RISSO,26005,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473911,3/6/2026,3,331081,3/6/2026,GRAND SPORT COM. DE VEIC. E PECAS LTDA,8.57705E+12,GUARULHOS,SP,3/6/2026,3/10/2026,3/10/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,10,3,6,3,RISSO,26005,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473912,3/6/2026,3,331079,3/6/2026,DHC COMERCIO DE VEICULOS E PECAS LTDA,9.52413E+12,BAURU,SP,3/6/2026,3/11/2026,3/10/2026,Entregue No Prazo,Extravio,10/03 Extravio,Entrega Finalizada,11,3,6,3,RISSO,26010,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473913,3/6/2026,11,331062,3/6/2026,ANDRETA II DISTRIBUIDORA DE VEIC. LTDA,9.10384E+12,CAMPINAS,SP,3/6/2026,3/11/2026,3/11/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,11,3,6,3,RISSO,26011,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473914,3/6/2026,3,331087,3/6/2026,MOTONET COMERCIO DE VEICULOS LTDA,9.27797E+12,SOROCABA,SP,3/6/2026,3/11/2026,3/11/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,11,3,6,3,RISSO,26113,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473915,3/6/2026,2,331087,3/6/2026,MOTONET COMERCIO DE VEICULOS LTDA,9.27797E+12,SOROCABA,SP,3/6/2026,3/11/2026,3/11/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,11,3,6,3,RISSO,26113,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473916,3/6/2026,1,331082,3/6/2026,GRAND SPORT COM. DE VEIC. E PECAS LTDA,8.57705E+12,SAO PAULO,SP,3/6/2026,3/10/2026,3/9/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,10,3,6,3,RISSO,26034,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473917,3/6/2026,1,331074,3/6/2026,CHS MOTORS VEICULOS PECAS E SERV LTDA  ,1.68519E+13,SAO PAULO,SP,3/6/2026,3/10/2026,3/10/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,10,3,6,3,RISSO,26037,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473918,3/6/2026,1,331063,3/6/2026,ANDRETA II DISTRIBUIDORA DE VEIC. LTDA,9.10384E+12,INDAIATUBA,SP,3/6/2026,3/11/2026,3/10/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,11,3,6,3,RISSO,26011,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473919,3/6/2026,1,331085,3/6/2026,H R B COMERCIO DE VEICULOS LTDA,1.8238E+13,SAO JOSE DO RIO PRETO,SP,3/6/2026,3/12/2026,3/10/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,12,3,6,3,RISSO,26050,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473920,3/6/2026,10,331085,3/6/2026,H R B COMERCIO DE VEICULOS LTDA,1.8238E+13,SAO JOSE DO RIO PRETO,SP,3/6/2026,3/12/2026,3/10/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,12,3,6,3,RISSO,26050,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473921,3/6/2026,3,331073,3/6/2026,CAOA MOTOR DO BRASIL LTDA (VL PRUDENTE),1.67945E+13,SAO PAULO,SP,3/6/2026,3/10/2026,3/9/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,10,3,6,3,RISSO,26051,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473922,3/6/2026,1,331093,3/6/2026,NOBRE DISTRIBUIDORA DE VEIC. E PEC. LTDA,5.75853E+12,APARECIDA,SP,3/6/2026,3/12/2026,3/11/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,12,3,6,3,RISSO,26053,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473923,3/6/2026,3,331080,3/6/2026,GOLDEN MOTORS VEICULOS LTDA,3.62155E+12,ARACATUBA,SP,3/6/2026,3/12/2026,3/10/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,12,3,6,3,RISSO,12001,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473924,3/6/2026,6,331069,3/6/2026,CAOA MOTOR DO BRASIL LTDA,1.67945E+13,CAMPINAS,SP,3/6/2026,3/11/2026,3/9/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,11,3,6,3,RISSO,5008,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473925,3/6/2026,1,331068,3/6/2026,CAOA MOTOR DO BRASIL LTDA,1.67945E+13,TAUBATE,SP,3/6/2026,3/11/2026,3/10/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,11,3,6,3,RISSO,5008,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473926,3/6/2026,1,331091,3/6/2026,NEW VEICULOS E PECAS LTDA.,1.59179E+13,ARARAQUARA,SP,3/6/2026,3/12/2026,3/12/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,12,3,6,3,RISSO,26071,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473927,3/6/2026,25,331076,3/6/2026,DESTAQUE SEUL DISTR. DE VEIC. E PC. LTDA,2.11538E+13,ATIBAIA,SP,3/6/2026,3/11/2026,3/12/2026,Entregue Fora do Prazo,,Entrega realizada,Entrega Finalizada,11,3,6,3,RISSO,26075,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473928,3/6/2026,1,331066,3/6/2026,BILLY DISTRIBUIDORA DE VEICULOS LTDA,1.33508E+13,SAO PAULO,SP,3/6/2026,3/10/2026,3/9/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,10,3,6,3,RISSO,26003,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473929,3/6/2026,1,331077,3/6/2026,DESTAQUE SEUL DISTR DE VEIC PEC LTDA,2.11538E+13,CARAGUATATUBA,SP,3/6/2026,3/12/2026,3/13/2026,Entregue Fora do Prazo,,Entrega realizada,Entrega Finalizada,12,3,6,3,RISSO,26082,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473930,3/6/2026,2,331070,3/6/2026,CAOA MOTOR DO BRASIL LTDA,1.67945E+13,SANTOS,SP,3/6/2026,3/11/2026,3/9/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,11,3,6,3,RISSO,5008,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473931,3/6/2026,18,331083,3/6/2026,GRANDAY AUTOMOTORES LTDA (CHAC. CALIFOR),1.56883E+13,SAO PAULO,SP,3/6/2026,3/10/2026,3/9/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,10,3,6,3,RISSO,26090,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473932,3/6/2026,2,331071,3/6/2026,CAOA MOTOR DO BRASIL LTDA (INDIANOPOLIS),1.67945E+13,SAO PAULO,SP,3/6/2026,3/10/2026,3/16/2026,Entregue Fora do Prazo,,Entrega realizada,Entrega Finalizada,10,3,6,3,RISSO,26091,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473933,3/6/2026,3,331084,3/6/2026,H - CAMINHO AUTOMOVEIS LTDA,2.5313E+13,PIRACICABA,SP,3/6/2026,3/12/2026,3/9/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,12,3,6,3,RISSO,26092,,,
MOBIS BRASIL FABRICACAO DE AUTO PECAS LT,RODOVIARIO,1473934,3/6/2026,4,331084,3/6/2026,H - CAMINHO AUTOMOVEIS LTDA,2.5313E+13,PIRACICABA,SP,3/6/2026,3/12/2026,3/9/2026,Entregue No Prazo,,Entrega realizada,Entrega Finalizada,12,3,6,3,RISSO,26092,,,
